Num,Ch,Res
118,1,0.0
119,0,0.114783729364
119,2,0.0
119,1,0.0
12,0,0.31653736847
12,2,0.095549794896
12,1,0.048579278114
120,0,0.150220988443
120,2,0.130429080573
120,1,0.0
122,0,0.280177660251
122,2,0.097361595779
122,1,0.175687869697
123,0,0.0828284314106
123,2,0.0
123,1,0.0
125,0,0.0355298226916
125,2,0.0443336177571
125,1,0.0467722927506
126,0,0.109420840765
126,2,0.132708616625
126,1,0.246849083376
128,0,0.460292031059
128,2,0.765758612874
128,1,0.955280479664
129,0,1.17489160377
129,2,0.232951188418
129,1,0.363406481653
130,0,0.174113771605
130,2,0.0
130,1,0.750889135618
131,0,0.179446920067
131,2,1.43385853071
131,1,0.156775051721
132,0,0.0720738220783
132,2,0.0757224726101
132,1,0.0783471031717
133,0,0.288827847296
133,2,1.00277623592
133,1,0.961296535181
134,0,0.294898264171
134,2,0.600960434104
134,1,0.426755463085
14,0,0.0453743917415
14,2,0.0824635635397
14,1,0.0
16,0,0.196524743449
16,2,1.11510369128
16,1,0.346914937885
18,0,0.548876567615
18,2,0.176405770316
18,1,0.387499412919
2,0,0.704486532843
2,2,1.29184169363
2,1,0.656582504705
21,0,0.192875910245
21,2,0.208378417841
21,1,0.0740138622886
22,0,0.161692592336
22,2,0.117095756458
22,1,0.0
23,0,1.46723101366
23,2,0.508061218905
23,1,0.171450884579
26,0,0.0506946318297
26,2,0.62812334655
26,1,0.0503481120306
28,0,0.0709425866602
28,2,0.169406014617
28,1,0.0439787432911
29,0,0.0734198020819
29,2,0.0825395246447
29,1,0.0612871703632
3,0,0.200162488251
3,2,0.0
3,1,0.0790899434415
30,0,0.1225521711
30,2,0.0
30,1,0.0
31,0,1.59610816467
31,2,0.3368133889
31,1,0.266432263077
32,0,0.0744082365125
32,2,0.0625471700119
32,1,0.0656768620537
34,0,0.0
34,2,0.124563306774
34,1,0.0849134386977
35,0,0.0769260284658
35,2,0.0585023696653
35,1,0.0
36,0,1.1749422803
36,2,0.138927631445
36,1,0.145864107311
39,0,0.0564362014527
39,2,0.117929136522
39,1,0.118016211972
41,0,0.13179989475
41,2,0.0494314438946
41,1,0.0889483214126
42,0,0.270921030069
42,2,0.0805681329479
42,1,0.0
43,0,0.210761048332
43,2,0.0
43,1,0.0
45,0,0.0886152450908
45,2,0.0776987705333
45,1,0.874530480568
48,0,0.116122742444
48,2,0.0631026769913
48,1,0.0
49,0,0.0928004312499
49,2,0.0816705476169
49,1,0.143300282739
50,0,0.0
50,2,0.0
50,1,0.0
51,0,0.171035515256
51,2,0.128961302477
51,1,0.154140429196
52,0,0.0
52,2,0.067564342276
52,1,0.141273262593
53,0,0.0750324244591
53,2,0.0
53,1,0.0627371821327
54,0,0.187578910551
54,2,0.191345506047
54,1,0.190592280685
55,0,0.215030887018
55,2,0.112464075628
55,1,0.165773566496
56,0,0.115637758283
56,2,0.0
56,1,0.0591626674313
57,0,0.202888329527
57,2,0.0660959491588
57,1,0.0
58,0,0.140290374498
58,2,0.0
58,1,0.0
59,0,0.0
59,2,0.0
59,1,0.0
60,0,0.0755419416841
60,2,0.0466542350052
60,1,0.0372638266311
61,0,0.145093193324
61,2,0.252458307973
61,1,0.288911484297
62,0,0.0938419534848
62,2,0.132166267344
62,1,0.0
63,0,0.217668651866
63,2,0.0820988161484
63,1,0.0936398317334
64,0,0.0783639063658
64,2,0.0418453470221
64,1,0.0848457854266
65,0,0.575956022845
65,2,1.52370469604
65,1,3.13416580748
66,0,0.263304727292
66,2,0.0
66,1,0.93267355669
67,0,0.190036892809
67,2,0.0847550141967
67,1,0.0
69,0,0.111849613639
69,2,0.046841470693
69,1,0.0566537645578
7,0,0.132046241686
7,2,0.198166498498
7,1,0.217786570284
70,0,0.0674127987422
70,2,0.0886903008409
70,1,0.0
71,0,0.268643300297
71,2,0.343584859375
71,1,0.245089761006
72,0,0.0
72,2,0.0
72,1,0.0656336727288
73,0,1.03253863546
73,2,0.39368934552
73,1,0.428548782338
74,0,0.675406221941
74,2,0.0
74,1,0.0583690815947
75,0,0.0
75,2,0.0
75,1,0.0
77,0,0.0433079877282
77,2,0.0
77,1,0.0622739590869
78,0,0.0
78,2,0.0
78,1,0.0
79,0,0.0905911227269
79,2,0.0
79,1,0.0
8,0,0.130905380791
8,2,0.0
8,1,0.887605760967
80,0,0.231193722969
80,2,0.253794386288
80,1,0.0977120263835
81,0,0.243491795552
81,2,0.188061725619
81,1,0.231149188954
82,0,0.398407643711
82,2,1.06014427031
82,1,0.17387991503
83,0,0.473829210193
83,2,0.1840579254
83,1,0.0
84,0,0.17429417197
84,2,0.101475306612
84,1,0.0
85,0,0.4726296431
85,2,0.239667858045
85,1,0.357975012526
87,0,0.328079389703
87,2,1.0792517202
87,1,1.80026614136
89,0,0.174997865511
89,2,0.251989921545
89,1,0.767894530389
90,0,0.167014092999
90,2,0.311936932196
90,1,0.0
93,0,0.0871184218322
93,2,0.0
93,1,0.114158912836
94,0,0.16987909442
94,2,0.25219521652
94,1,0.0
95,0,0.0560707131488
95,2,0.0
95,1,0.0479945177849
96,0,0.0
96,2,0.13988180495
96,1,0.160535771621
97,0,0.0
97,2,0.0844132896653
97,1,0.150203693889
1,0,0.365784382435
1,2,0.056068726679
1,1,1.52865845072
100,0,0.297024797888
100,2,1.03993341667
100,1,0.0
101,0,0.078479597487
101,2,0.0829197711151
101,1,0.0
102,0,0.0230286266057
102,2,0.0569907862498
102,1,0.0563719063329
103,0,0.214017708004
103,2,0.0
103,1,0.194439880495
104,0,0.943868068216
104,2,0.231799477081
104,1,0.141500507703
105,0,0.452394261993
105,2,0.167641135688
105,1,0.0384834727195
106,0,0.0
106,2,0.276844113443
106,1,0.111104466097
107,0,0.162879204407
107,2,0.0
107,1,0.0680034179203
109,0,0.209966258457
109,2,0.214355934274
109,1,0.414580622484
11,0,0.101277756026
11,2,1.68520667615
11,1,0.0542365123
110,0,0.182373343025
110,2,0.0539391808986
110,1,0.09652969315
116,0,0.0
116,2,0.0
116,1,0.0
12,0,0.427766351147
12,2,0.0753175025991
12,1,0.0835975798673
120,0,0.182933675445
120,2,0.110272610341
120,1,0.0
121,0,0.139141662647
121,2,0.315240368313
121,1,0.748028455338
123,0,0.0960947915633
123,2,0.0
123,1,0.0
124,0,0.18121403333
124,2,0.167233158708
124,1,0.158016743305
125,0,0.0191041291198
125,2,0.0479686653523
125,1,0.0347193515093
126,0,0.122735965454
126,2,0.100432718421
126,1,0.142906791531
127,0,1.18734714827
127,2,0.381598771153
127,1,0.414545327977
128,0,0.363081521545
128,2,0.660329809568
128,1,1.15029634683
129,0,0.994600216537
129,2,0.277684028425
129,1,0.32768798923
13,0,0.883591612138
13,2,0.0924979514352
13,1,1.15708783362
130,0,0.656664669028
130,2,0.24537999005
130,1,3.44824187333
132,0,0.0664601039286
132,2,0.107772100475
132,1,0.0733573371128
14,0,0.053534633009
14,2,0.0751654712628
14,1,0.0496956063189
15,0,0.325756019747
15,2,0.111187690805
15,1,0.134552666664
16,0,0.278101857488
16,2,1.20172508879
16,1,0.42975478914
19,0,0.182489640618
19,2,0.109867626192
19,1,0.071545685593
2,0,0.231865091659
2,2,0.780997093847
2,1,0.250049871984
21,0,0.26721942849
21,2,0.211429006059
21,1,0.100073047178
22,0,0.0
22,2,0.0
22,1,0.127418752924
23,0,1.65743874336
23,2,0.612981377641
23,1,0.323441720214
24,0,0.512005172851
24,2,0.322095481473
24,1,0.274511577177
26,0,0.0440065607407
26,2,0.463509980761
26,1,0.0
27,0,0.310916079327
27,2,1.19699708023
27,1,0.763618719915
28,0,0.0983667935356
28,2,0.2771391653
28,1,0.0715555790256
29,0,0.0554686761855
29,2,0.0
29,1,0.0
3,0,0.555306531192
3,2,0.118413573896
3,1,0.109362397817
30,0,0.0
30,2,0.0627566598424
30,1,0.102868878302
31,0,1.81633385005
31,2,0.278381249508
31,1,0.309580947898
32,0,0.0999806393557
32,2,0.0511577707941
32,1,0.105417825001
33,0,0.37651244751
33,2,0.880281730904
33,1,0.206924369471
34,0,0.254438716689
34,2,0.251899083025
34,1,0.0
35,0,0.0684192163328
35,2,0.0
35,1,0.0454436572441
36,0,1.45050520957
36,2,0.122224709325
36,1,0.326038622458
38,0,0.10973268405
38,2,0.67804181221
38,1,0.1752061524
39,0,0.109269902781
39,2,0.066758736915
39,1,0.0744333328667
41,0,0.207095340985
41,2,0.113060917169
41,1,0.0674361603607
42,0,0.235936969532
42,2,0.0848501540112
42,1,0.108434787685
43,0,0.127028884627
43,2,0.0
43,1,0.0895563696327
44,0,0.0766594568154
44,2,0.0401349370505
44,1,0.0429248836478
45,0,0.0
45,2,0.0
45,1,0.854373551394
46,0,0.179463013948
46,2,0.0
46,1,0.0616437765097
47,0,0.0
47,2,0.0
47,1,0.0689189856389
48,0,0.163423070827
48,2,0.10013148735
48,1,0.0862272656357
49,0,0.0462715721028
49,2,0.150779748443
49,1,0.0960362033342
50,0,0.0
50,2,0.0
50,1,0.0804926924049
51,0,0.277319715954
51,2,0.274397093806
51,1,0.119259205588
52,0,0.0
52,2,0.0
52,1,0.0
53,0,0.126728541813
53,2,0.114126196252
53,1,0.0758499152097
54,0,0.188725678875
54,2,0.284474295162
54,1,0.298545307467
55,0,0.184253703345
55,2,0.0821752674019
55,1,0.081100712329
56,0,0.0602306014234
56,2,0.0
56,1,0.0474375382883
57,0,0.111356539779
57,2,0.0437710235307
57,1,0.0460757824562
58,0,0.137176512446
58,2,0.144544389909
58,1,0.297816457013
59,0,0.0768027203014
59,2,0.0620361921831
59,1,0.106488173206
6,0,0.127225701935
6,2,0.0
6,1,0.0
60,0,0.0588329305275
60,2,0.0377951378854
60,1,0.0414336372634
61,0,0.0898425573907
61,2,0.1660974711
61,1,0.18423185159
62,0,0.0833609630413
62,2,0.110879669781
62,1,0.0
63,0,0.351835569672
63,2,0.189579486327
63,1,0.0479353454536
64,0,0.0897105997446
64,2,0.0
64,1,0.16792804852
65,0,0.540057520783
65,2,0.774164012998
65,1,1.40619658662
66,0,0.207850266724
66,2,0.12090888383
66,1,0.744046879974
68,0,0.0776309487101
68,2,0.0
68,1,0.0761285843714
69,0,0.0792645763811
69,2,0.0
69,1,0.0
70,0,0.188015919378
70,2,0.190159322865
70,1,0.0
71,0,0.199701440104
71,2,0.19318931243
71,1,0.180969208934
72,0,0.0
72,2,0.117840392827
72,1,0.105167763542
73,0,1.06092446494
73,2,0.357452634838
73,1,0.386708594434
74,0,0.422400271907
74,2,0.0
74,1,0.0
75,0,0.0818545446105
75,2,0.162077875405
75,1,0.167573348418
76,0,0.185910786495
76,2,0.0
76,1,0.160117500684
77,0,0.0
77,2,0.0
77,1,0.0
78,0,0.0
78,2,0.0
78,1,0.118296167702
8,0,0.0736207812036
8,2,0.0
8,1,0.0
80,0,0.158224752708
80,2,0.239944368168
80,1,0.0730491154263
82,0,0.745340595941
82,2,1.64407378433
82,1,0.123006749566
83,0,0.170904027557
83,2,0.0913615596776
83,1,0.0
84,0,0.27695621456
84,2,0.0756998312181
84,1,0.0
85,0,0.171748661515
85,2,0.123933289368
85,1,0.110049624069
86,0,1.23944342611
86,2,4.29807746861
86,1,3.60725854532
87,0,0.162400635404
87,2,0.440752844158
87,1,0.0764402260436
88,0,0.200358820252
88,2,0.0880960039684
88,1,0.163176535745
89,0,0.0816150426823
89,2,0.137383063168
89,1,0.237666772675
90,0,0.0837550444104
90,2,0.746855530959
90,1,0.667565128114
91,0,0.102743195964
91,2,0.625555550351
91,1,0.272055366683
92,0,0.0
92,2,0.0
92,1,0.0
93,0,0.112697552187
93,2,0.0
93,1,0.137148434741
94,0,0.170400699673
94,2,0.379023815554
94,1,0.097217066843
95,0,0.0
95,2,0.0676993254561
95,1,0.0762896461287
96,0,0.0
96,2,0.0847969126024
96,1,0.099617232001
97,0,0.0
97,2,0.12828147099
97,1,0.166960040669
98,0,0.948656754522
98,2,0.531961029759
98,1,0.483087247875
99,0,0.112019870949
99,2,0.386447232631
99,1,0.152714299816
10,0,1.68578384863
10,2,0.0
10,1,0.439056030299
100,0,0.237868420942
100,2,0.856340171978
100,1,0.0
101,0,0.0650701878616
101,2,0.149793401816
101,1,0.0
102,0,0.0388285373623
102,2,0.0753705837608
102,1,0.0609427758014
103,0,0.0966462706454
103,2,0.0
103,1,0.138917750731
104,0,0.861126835009
104,2,0.138953678348
104,1,0.224913139852
105,0,3.39848136814
105,2,1.50262397015
105,1,1.22238282677
106,0,0.0
106,2,0.286000213382
106,1,0.121491398115
107,0,0.23563887279
107,2,0.113723400061
107,1,0.119488258818
108,0,0.11191146829
108,2,0.0
108,1,0.127330517779
109,0,0.33454743413
109,2,0.491617114058
109,1,0.488995357357
11,0,0.0644288286694
11,2,3.02750502995
11,1,0.20383504668
110,0,0.179621730067
110,2,0.0
110,1,0.0
111,0,0.185632098702
111,2,0.286623416633
111,1,0.0
112,0,0.923111802319
112,2,0.124208295386
112,1,0.195694724035
113,0,0.445976793326
113,2,0.0474636237978
113,1,0.0488761375714
114,0,0.0421616569623
114,2,0.0721590424922
114,1,0.0822849305608
115,0,0.0
115,2,0.0908244467808
115,1,0.0
116,0,0.185920558089
116,2,0.112855272338
116,1,0.0844438624549
117,0,0.055022643763
117,2,0.0
117,1,0.107883941234
118,0,0.477652623639
118,2,0.13977673289
118,1,0.111998863729
119,0,0.0
119,2,0.0844510782461
119,1,0.0
120,0,0.114848974027
120,2,0.110897146469
120,1,0.0
121,0,0.12642235969
121,2,0.376797297499
121,1,0.858854036041
124,0,0.13693028202
124,2,0.127240569062
124,1,0.117708460842
125,0,0.0
125,2,0.0422457218607
125,1,0.036990692062
126,0,0.100131341795
126,2,0.166987990927
126,1,0.200523474322
127,0,1.27609752859
127,2,0.495179756676
127,1,0.400709243006
128,0,0.701379298226
128,2,0.590334052183
128,1,0.738882456535
129,0,0.964223239919
129,2,0.246894238451
129,1,0.303534389827
13,0,0.785045117404
13,2,0.231228865628
13,1,2.97987062248
130,0,0.216643456638
130,2,0.102791353163
130,1,1.26167325303
131,0,0.0
131,2,1.68110808458
131,1,0.298321645645
133,0,0.258308078362
133,2,0.678785650176
133,1,0.80396269215
134,0,0.18566454311
134,2,0.570958277105
134,1,0.504873788011
14,0,0.144491694651
14,2,0.187617267904
14,1,0.0379624593157
16,0,0.400654620757
16,2,1.76660029128
16,1,0.487071878479
17,0,0.425214303023
17,2,0.173227604195
17,1,0.402420195275
22,0,0.242846428967
22,2,0.107403687791
22,1,0.374656737353
23,0,0.835969193531
23,2,0.254342482651
23,1,0.195260494531
24,0,0.405496305959
24,2,0.442193748983
24,1,0.0753216280451
25,0,0.121423467634
25,2,0.108984565941
25,1,0.0
26,0,0.0714453147808
26,2,0.705680647532
26,1,0.0372582417114
27,0,0.550090064614
27,2,1.03352455747
27,1,0.880696078092
28,0,0.0673288173482
28,2,0.257220813477
28,1,0.0777870125908
30,0,0.0989613913025
30,2,0.0
30,1,0.0
31,0,1.56184036936
31,2,0.274802596678
31,1,0.299383489899
32,0,0.0840510576559
32,2,0.0915268971374
32,1,0.103261980947
33,0,0.404287078336
33,2,0.732505480282
33,1,0.0
34,0,0.246584414434
34,2,0.34046295732
34,1,1.00408128699
35,0,0.0489841929745
35,2,0.0
35,1,0.0482981996183
36,0,1.51671965891
36,2,0.179845242738
36,1,0.419859778683
37,0,0.221841914841
37,2,0.0
37,1,0.0774289939784
38,0,0.0
38,2,1.48535535996
