Num,Ch,Res
29,1,1.60612669123
31,0,0.0937688268656
31,2,0.0807972388095
31,1,0.0
34,0,0.654457263643
34,2,0.0
34,1,0.941353164193
36,0,0.0798590318376
36,2,0.0
36,1,0.0
37,0,0.0
37,2,0.0
37,1,0.0
38,0,0.243229820115
38,2,0.12288061452
38,1,0.33465683089
41,0,0.0643767759466
41,2,0.15776796142
41,1,0.0
44,0,0.0743308669173
44,2,0.0
44,1,0.0
46,0,0.159772288128
46,2,0.117122384362
46,1,0.0
47,0,0.0
47,2,0.0
47,1,0.0
49,0,0.0
49,2,0.17193275485
49,1,0.156979771755
5,0,0.243347642619
5,2,0.136018449744
5,1,0.0865650247564
6,0,0.0
6,2,0.0936841810312
6,1,0.0
9,0,0.228280512597
9,2,0.0
9,1,0.0960635355349
10,0,0.333738042453
10,2,0.0
10,1,0.128819139821
12,0,0.360330196146
12,2,0.211960434477
12,1,0.213825451488
18,0,0.0
18,2,0.0
18,1,0.0
19,0,0.240541986037
19,2,0.0
19,1,0.0
25,0,0.0
25,2,0.0
25,1,0.10085120063
30,0,0.0
30,2,0.0
30,1,0.179844216987
31,0,0.0906299483098
31,2,0.0
31,1,0.0
36,0,0.0840233948
36,2,0.0
36,1,0.0
38,0,0.0
38,2,0.0
38,1,0.150486187611
41,0,0.0
41,2,0.139317127007
41,1,0.0
45,0,0.0980943685046
45,2,1.00295557586
45,1,0.136507911493
47,0,0.0
47,2,0.0
47,1,0.0833953865804
9,0,0.0869399789555
9,2,0.0
9,1,0.064764808749
10,0,0.450837887521
10,2,0.0
10,1,0.160108837896
12,0,0.287172849984
12,2,0.196160412899
12,1,0.200064175314
13,0,0.404116269538
13,2,0.875636115866
13,1,0.122299265523
38,0,0.178944083436
38,2,0.160165465175
38,1,0.250360193536
7,0,0.110001339107
7,2,0.0
7,1,0.043697141022
8,0,0.043310347256
8,2,0.119829724381
8,1,0.0427064282652
9,0,0.397791501915
9,2,0.143019359629
9,1,0.151539021685
10,0,0.145001838956
10,2,0.0
10,1,0.0917579718001
38,0,0.201507319781
38,2,0.158340614525
38,1,0.351182052632
10,0,0.314563932949
10,2,0.0741235216424
10,1,0.162568226873
12,0,0.0
12,2,0.0
12,1,0.0
44,0,0.118198341035
44,2,0.0972008458809
44,1,0.0
9,0,16.55015628
9,2,0.0
9,1,0.0
10,0,0.209167214221
10,2,0.0
10,1,0.0887420034737
