Frequency,N8671,N8768,N8774,N8775,N8808,N8826,N8931,N8937,N8979,N8983,N9025,N9027,N9032,N9089,N9132,N9135
25.4457473755,0.000350700283889,0.0372797623277,0.0142915695906,0.025547940284,0.0659390315413,0.0960321873426,0.123491719365,0.110171295702,0.0022744727321,0.000708231411409,0.14450417459,0.134672477841,0.0515114404261,0.150883212686,0.00766314892098,0.081123508513
25.4938755035,0.00033945159521,0.0367123037577,0.0140515426174,0.0250973030925,0.064994558692,0.0946932584047,0.121780052781,0.108641676605,0.00223092664964,0.000693625072017,0.142479509115,0.132804870605,0.0507312268019,0.148739933968,0.00747581524774,0.0799698159099
25.5445423126,0.000329182948917,0.03620165959,0.0138399545103,0.024687089026,0.0641404688358,0.0934767723083,0.120215535164,0.107247963548,0.00219745165668,0.000688871310558,0.14061447978,0.131092369556,0.0500238575041,0.146757632494,0.00730477133766,0.0789228230715
25.5980968475,0.00032000860665,0.0357516258955,0.0136589454487,0.0243201032281,0.0633824840188,0.0923902392387,0.118806831539,0.105998300016,0.0021749495063,0.00069468957372,0.138918012381,0.12954390049,0.049394056201,0.144945055246,0.00715147145092,0.0779891461134
25.6549758911,0.000312070013024,0.0353671014309,0.0135111976415,0.0239999536425,0.062728099525,0.0914434865117,0.117565393448,0.104903444648,0.00216443953104,0.000711558328476,0.137402042747,0.12817132473,0.0488479137421,0.143313974142,0.0070177312009,0.0771774575114
25.7157287598,0.00030554208206,0.0350544564426,0.0134001178667,0.0237313099205,0.0621870979667,0.0906494930387,0.116506487131,0.103977650404,0.00216709310189,0.000739732873626,0.136082574725,0.126990497112,0.0483934283257,0.141880214214,0.00690584396943,0.0764991864562
25.7810726166,0.000300642626826,0.0348221026361,0.0133301047608,0.0235203225166,0.061772570014,0.0900257006288,0.115650624037,0.103240080178,0.00218429300003,0.000779348134529,0.134981304407,0.126022845507,0.0480412170291,0.140665277839,0.00681873969734,0.0759696289897
25.8519496918,0.000297646678519,0.0346814356744,0.0133070014417,0.023375261575,0.0615023374557,0.0895959436893,0.115026049316,0.102717004716,0.00221774703823,0.000830595265143,0.134128168225,0.125297829509,0.0478057414293,0.139698967338,0.00676024286076,0.075609639287
25.9296665192,0.000296909885947,0.0346483699977,0.01333883591,0.0233076307923,0.061401464045,0.0893938839436,0.114672750235,0.102445580065,0.00226969039068,0.000893958611414,0.133565783501,0.12485729903,0.0477072522044,0.139023765922,0.00673550926149,0.0754486769438
26.0160980225,0.000298911851132,0.0347461178899,0.0134371584281,0.0233341157436,0.0615066960454,0.0894690454006,0.114649735391,0.102480553091,0.00234326347709,0.000970537832472,0.133357197046,0.124763086438,0.0477754175663,0.138702616096,0.00675179483369,0.0755299553275
26.1141014099,0.000304342189338,0.0350106060505,0.0136196482927,0.0234804134816,0.0618751682341,0.0898986384273,0.115049213171,0.1029073596,0.00244325911626,0.00106255605351,0.133601233363,0.125111952424,0.0480562336743,0.138834297657,0.0068199634552,0.0759207755327
26.2284088135,0.000314293225529,0.0355022773147,0.013915810734,0.0237895697355,0.0626033842564,0.0908133685589,0.116027645767,0.103870816529,0.00257774745114,0.00117436749861,0.134466007352,0.126068204641,0.0486272871494,0.139587089419,0.00695779081434,0.0767349675298
26.3678703308,0.000330763548845,0.0363366417587,0.0143816675991,0.0243435483426,0.0638763606548,0.0924643874168,0.117886185646,0.105649396777,0.00276224734262,0.0013149761362,0.136275798082,0.127948462963,0.0496371090412,0.141285926104,0.00719848601148,0.0781910121441
26.5529766083,0.000358377816156,0.0377884916961,0.0151497721672,0.0253367498517,0.0661355182528,0.095452055335,0.121346160769,0.10890942812,0.00303381378762,0.00150652043521,0.139809161425,0.131511941552,0.0514396429062,0.144711896777,0.00761970784515,0.0808107182384
26.8615989685,0.000415153743234,0.0409499369562,0.0167436357588,0.0275400374085,0.0711410790682,0.102175980806,0.129297494888,0.116317145526,0.00353890517727,0.00183710712008,0.148194685578,0.139803990722,0.0554446280003,0.153008684516,0.00852567702532,0.0866775512695
28.3027000427,0.000817979162093,0.0668358504772,0.028858659789,0.0457443036139,0.113316819072,0.160131245852,0.199681863189,0.180967569351,0.00680637685582,0.00377081730403,0.225216373801,0.214311897755,0.0891269221902,0.230842709541,0.0154809271917,0.136829823256
28.6316604614,0.000953405164182,0.0761184990406,0.0330870635808,0.0522580929101,0.128612652421,0.181324258447,0.225646257401,0.20470687747,0.00788732711226,0.00439103832468,0.253949075937,0.241927117109,0.10131188482,0.260049939156,0.0178878568113,0.155107736588
28.8326587677,0.00104912440293,0.0827485322952,0.0360947810113,0.0569062754512,0.139557987452,0.196509674191,0.24427549541,0.221727520227,0.00865088775754,0.00482759671286,0.274598777294,0.261754870415,0.110025979578,0.281058192253,0.0195957813412,0.168196707964
28.9859676361,0.00113032746594,0.0884043946862,0.0386550202966,0.0608693435788,0.148904427886,0.209486052394,0.260205984116,0.236276984215,0.00929855275899,0.0051972377114,0.292272478342,0.278716564178,0.117464616895,0.299046456814,0.0210475921631,0.179378032684
29.1128463745,0.00120382860769,0.0935427844524,0.040977679193,0.0644684359431,0.157401502132,0.221288770437,0.274702489376,0.249513417482,0.00988476164639,0.0055314223282,0.308364570141,0.294155269861,0.12422567606,0.3154296875,0.0223633982241,0.189545810223
29.2225151062,0.00127263041213,0.0983657389879,0.0431554466486,0.0678455904126,0.165380910039,0.23237632215,0.288325369358,0.26194986701,0.0104334894568,0.00584398722276,0.323493391275,0.308666229248,0.130573689938,0.330835402012,0.0235962178558,0.199096009135
29.3199234009,0.00133836723398,0.102983571589,0.0452388823032,0.0710783228278,0.17302390933,0.242999374866,0.301381081343,0.273866742849,0.0109577849507,0.00614245049655,0.337997078896,0.322574943304,0.136653244495,0.345606952906,0.0247749462724,0.208244934678
29.4080657959,0.00140204792842,0.107464529574,0.0472592376173,0.0742146223783,0.180442750454,0.253313094378,0.314059346914,0.285437822342,0.0114656947553,0.00643144594505,0.352085232735,0.33608314395,0.142553761601,0.359957128763,0.0259174350649,0.217126518488
29.4889144897,0.00146435049828,0.111854627728,0.049237549305,0.0772867947817,0.187713041902,0.263422131538,0.326488286257,0.296780198812,0.0119626270607,0.00671408465132,0.365899354219,0.349326908588,0.148335576057,0.37402972579,0.027035696432,0.225831136107
29.5638427734,0.00152576016262,0.116186879575,0.0511889047921,0.0803180634975,0.194889098406,0.273401737213,0.338759899139,0.307978153229,0.0124524533749,0.00699259201065,0.379541188478,0.36240413785,0.154042005539,0.387927979231,0.0281383357942,0.23442363739
29.6338539124,0.00158664269838,0.12048625201,0.0531246848404,0.0833259373903,0.202012047172,0.283308774233,0.350943863392,0.319095283747,0.0129380924627,0.00726864207536,0.393087685108,0.375388771296,0.159705758095,0.401730179787,0.0292318537831,0.242953121662
29.6997013092,0.00164728541858,0.124772362411,0.055053845048,0.0863241925836,0.209114193916,0.293187975883,0.363095015287,0.33018180728,0.0134218297899,0.00754354754463,0.406599551439,0.388339161873,0.165352612734,0.415498048067,0.0303213410079,0.251458197832
29.7619667053,0.00170792161953,0.129061236978,0.0569836758077,0.0893240720034,0.216221928596,0.303075999022,0.375258117914,0.341278672218,0.0139055307955,0.00781837757677,0.420126378536,0.4013030231,0.171003580093,0.429281949997,0.0314109586179,0.259970426559
29.8211154938,0.00176874746103,0.13336636126,0.0589203126729,0.0923350676894,0.223357513547,0.313003599644,0.387471050024,0.352420389652,0.0143907573074,0.00809402577579,0.43371000886,0.414320498705,0.176676437259,0.443124353886,0.0325041934848,0.268516391516
29.8775177002,0.00182993221097,0.137699410319,0.0608690604568,0.0953653454781,0.230540186167,0.322997480631,0.39976644516,0.363636940718,0.0148788578808,0.00837126467377,0.447386652231,0.427426427603,0.182386443019,0.457062274218,0.0336040630937,0.277119129896
29.9314842224,0.00189162534662,0.14207072556,0.0628346204758,0.0984221622348,0.237787052989,0.333081424236,0.412173449993,0.374954849482,0.0153710283339,0.00865077693015,0.461188644171,0.440651804209,0.188147246838,0.471128463745,0.0347132384777,0.285799026489
29.9832687378,0.00195396272466,0.146489754319,0.0648212507367,0.101512134075,0.245113626122,0.343276917934,0.424718558788,0.386398345232,0.0158683471382,0.00893317908049,0.475145250559,0.454024761915,0.193971216679,0.485352784395,0.035834133625,0.294574707747
30.0330848694,0.00201706890948,0.150965154171,0.0668329074979,0.104641348124,0.252534329891,0.353603988886,0.43742620945,0.397989779711,0.0163718108088,0.00921904202551,0.48928374052,0.467571407557,0.199869796634,0.499762862921,0.0369689948857,0.303463369608
30.0811157227,0.00208106264472,0.155505180359,0.0688733011484,0.107815563679,0.260062754154,0.364081501961,0.450319588184,0.409750342369,0.0168823637068,0.00950890034437,0.503629744053,0.481316447258,0.205853819847,0.514384865761,0.0381199195981,0.312481284142
30.1275177002,0.00214605568908,0.160117715597,0.0709459781647,0.111040301621,0.267711877823,0.374727517366,0.463420987129,0.421700239182,0.017400899902,0.0098032662645,0.518208026886,0.495283514261,0.211933627725,0.529244065285,0.0392889305949,0.32164400816
30.1724262238,0.0022121577058,0.164810374379,0.0730544105172,0.114320926368,0.275494396687,0.385559648275,0.476751983166,0.433859318495,0.0179282911122,0.0101026352495,0.533042490482,0.509495675564,0.218119293451,0.544364750385,0.0404779799283,0.330966740847
30.2159633636,0.00227947579697,0.169590741396,0.0752019956708,0.117662712932,0.283422857523,0.396595239639,0.490333914757,0.446247071028,0.0184653941542,0.010407497175,0.548157036304,0.523975610733,0.224420785904,0.559771239758,0.0416889972985,0.340464472771
30.258228302,0.00234811729752,0.174466341734,0.0773921310902,0.121070921421,0.291509598494,0.407851666212,0.50418817997,0.458882838488,0.0190130621195,0.0107183353975,0.563575148582,0.538746118546,0.23084795475,0.575487494469,0.0429238937795,0.350151985884
30.2993164062,0.00241818907671,0.179444685578,0.0796282067895,0.124550841749,0.299767196178,0.419346302748,0.518335938454,0.471786171198,0.0195721499622,0.0110356369987,0.579320669174,0.553829908371,0.23741081357,0.591537773609,0.0441845990717,0.360044360161
30.339307785,0.00248979986645,0.184533506632,0.0819136947393,0.128107845783,0.308208405972,0.431096822023,0.532799124718,0.484976947308,0.0201435219496,0.0113598927855,0.595417737961,0.569250226021,0.244119435549,0.607946753502,0.0454730577767,0.370156794786
30.378276825,0.00256306072697,0.189740598202,0.0842521116138,0.131747409701,0.316846162081,0.443121314049,0.547599971294,0.498475432396,0.0207280665636,0.0116916084662,0.611891150475,0.585030674934,0.25098413229,0.624739587307,0.0467912741005,0.380504876375
30.4162883759,0.00263808551244,0.195074036717,0.0866470932961,0.135475188494,0.325693845749,0.455438375473,0.562761247158,0.512302458286,0.0213266927749,0.0120312990621,0.628766417503,0.601195693016,0.258015573025,0.641942322254,0.0481412746012,0.39110454917
30.4533996582,0.00271499203518,0.200542166829,0.0891023799777,0.139297008514,0.334765315056,0.468067258596,0.578306794167,0.526479721069,0.0219403393567,0.0123795000836,0.646069765091,0.617770552635,0.26522475481,0.659581661224,0.0495251938701,0.40197250247
30.4896659851,0.00279390299693,0.206153705716,0.0916218832135,0.143218934536,0.344074964523,0.481027960777,0.594261229038,0.541029632092,0.022569982335,0.0127367638052,0.663828611374,0.63478153944,0.272623062134,0.677685678005,0.0509452335536,0.413125872612
30.5251350403,0.00287494622171,0.211917683482,0.0942096859217,0.147247314453,0.353637814522,0.494341492653,0.61065018177,0.555975735188,0.023216644302,0.0131036732346,0.682071805,0.652256071568,0.280222535133,0.696283578873,0.0524036847055,0.424582749605
30.5598526001,0.00295825581998,0.217843651772,0.0968700647354,0.151388794184,0.363469660282,0.508029818535,0.627500891685,0.57134270668,0.0238813962787,0.0134808328003,0.700829327106,0.67022305727,0.288035690784,0.715406060219,0.053902965039,0.43636199832
30.5938549042,0.00304397265427,0.223941609263,0.0996075049043,0.155650407076,0.373587161303,0.522116065025,0.64484167099,0.587156534195,0.0245653614402,0.0138688832521,0.720132887363,0.688712894917,0.296075731516,0.735085308552,0.0554456077516,0.448483586311
30.6271839142,0.00313224643469,0.230222135782,0.1024267748,0.160039529204,0.384007841349,0.536624729633,0.662702798843,0.603444695473,0.0252697300166,0.0142684979364,0.740015983582,0.707757532597,0.304356634617,0.755355656147,0.0570342950523,0.460968524218
30.6598701477,0.00322323385626,0.236696496606,0.105332911015,0.164563983679,0.394750356674,0.55158162117,0.681116044521,0.620236217976,0.0259957592934,0.0146803921089,0.760514140129,0.727391064167,0.312893152237,0.776253223419,0.0586718656123,0.473839104176
30.691947937,0.00331710348837,0.243376553059,0.108331248164,0.169232130051,0.405834376812,0.567014276981,0.700115263462,0.637561917305,0.0267447885126,0.0151053257287,0.781664967537,0.747649550438,0.321701020002,0.797816514969,0.0603613331914,0.487118959427
30.7234420776,0.00341403321363,0.250275015831,0.111427493393,0.17405281961,0.417281061411,0.582952082157,0.71973657608,0.655454754829,0.0275182370096,0.0155441025272,0.803508758545,0.768571615219,0.330796927214,0.820086181164,0.0621059052646,0.500833392143
30.7543830872,0.00351421348751,0.257405459881,0.114627733827,0.179035529494,0.42911285162,0.599426209927,0.740018606186,0.673950016499,0.0283176321536,0.0159975886345,0.826088368893,0.790198147297,0.340198844671,0.843106329441,0.0639090165496,0.515009284019
30.7847938538,0.00361784826964,0.264782309532,0.11793846637,0.184190362692,0.441353797913,0.616470336914,0.761002361774,0.693085134029,0.0291445907205,0.0164667051286,0.849449694157,0.812573254108,0.349925756454,0.866923630238,0.0657743215561,0.529675483704
30.8146972656,0.00372515572235,0.272421181202,0.121366672218,0.189528226852,0.454029679298,0.634120225906,0.782732307911,0.712900519371,0.0300008617342,0.0169524401426,0.873642086983,0.835744082928,0.359998226166,0.891588270664,0.067705757916,0.544862985611
30.8441162109,0.00383637077175,0.280338734388,0.124919854105,0.195060759783,0.467168301344,0.652414619923,0.805256009102,0.733439445496,0.0308883171529,0.0174558572471,0.898718297482,0.859761238098,0.370438277721,0.917154192924,0.0697075501084,0.560604929924
30.8730697632,0.00395174650475,0.288553029299,0.128606081009,0.200800567865,0.480799436569,0.6713950634,0.828624427319,0.754748702049,0.0318089723587,0.0179781019688,0.924735486507,0.884679436684,0.381269693375,0.943679630756,0.0717842429876,0.576937019825
30.9015769958,0.00407155510038,0.297083467245,0.13243407011,0.206761196256,0.494955390692,0.691106379032,0.852892994881,0.776878595352,0.0327650047839,0.018520405516,0.95175498724,0.910557568073,0.392518043518,0.971227228642,0.0739407539368,0.593897998333
30.9296569824,0.00419609248638,0.305951029062,0.136413231492,0.212957337499,0.509671032429,0.711597204208,0.878121435642,0.799883782864,0.0337587743998,0.0190841052681,0.97984367609,0.937459409237,0.404211014509,0.999864935875,0.0761823952198,0.611529648304
30.9573230743,0.00432567764074,0.315178513527,0.140553832054,0.219404891133,0.524984061718,0.732920050621,0.904374659061,0.823823094368,0.0347928218544,0.0196706485003,1.00907337666,0.965453982353,0.416378647089,1.02966606617,0.0785148963332,0.629877090454
30.9845924377,0.00446065794677,0.324790626764,0.144866913557,0.226121142507,0.540935635567,0.755132198334,0.93172287941,0.848760962486,0.0358699224889,0.0202816072851,1.03952264786,0.99461632967,0.429053544998,1.06071090698,0.0809445381165,0.648989677429
31.0114822388,0.00460141105577,0.334814250469,0.149364560843,0.233124867082,0.557570278645,0.778295636177,0.960242629051,0.874766945839,0.0369930900633,0.0209186878055,1.07127666473,1.02502810955,0.442271173,1.09308576584,0.0834780931473,0.668920874596
31.0380020142,0.00474834814668,0.345278739929,0.154059931636,0.240436598659,0.574936807156,0.802478432655,0.990017473698,0.901917338371,0.0381656102836,0.0215837582946,1.10442829132,1.05677831173,0.45607021451,1.12688601017,0.0861229971051,0.689728856087
31.0641651154,0.00490192137659,0.356216222048,0.158967420459,0.24807870388,0.593088269234,0.827754437923,1.02113866806,0.930295288563,0.0393910817802,0.0222788546234,1.13907921314,1.08996403217,0.470492988825,1.16221499443,0.0888873189688,0.711477577686
31.0899868011,0.00506262108684,0.367661744356,0.16410279274,0.256075739861,0.612083137035,0.854205012321,1.05370616913,0.959991872311,0.0406734310091,0.0230062045157,1.17534077168,1.12469244003,0.485585778952,1.19918608665,0.0917799845338,0.734236776829
31.1154766083,0.00523099116981,0.379653871059,0.169483333826,0.264454632998,0.631985366344,0.881919145584,1.08782958984,0.991107344627,0.0420169793069,0.023768266663,1.21333515644,1.16108012199,0.501399517059,1.23792421818,0.0948106870055,0.758083283901
31.1406459808,0.00540762674063,0.392235100269,0.175128087401,0.273245066404,0.652865350246,0.910995125771,1.12363004684,1.02375173569,0.0434264801443,0.0245677288622,1.25319683552,1.19925606251,0.5179900527,1.27856624126,0.0979901775718,0.783101320267
31.1655044556,0.00559318391606,0.405452251434,0.181058079004,0.282479763031,0.674800872803,0.941540956497,1.16124069691,1.05804646015,0.0449071824551,0.0254075750709,1.29507422447,1.23936235905,0.535419285297,1.32126367092,0.101330287755,0.809384167194
31.1900634766,0.00578839145601,0.419357120991,0.187296539545,0.292194873095,0.697877943516,0.973676681519,1.2008087635,1.09412622452,0.0464648902416,0.0262910891324,1.33913171291,1.28155612946,0.553755402565,1.36618387699,0.104844100773,0.837034881115
31.2143325806,0.00599405588582,0.434007167816,0.193869262934,0.302430599928,0.722191929817,1.00753486156,1.2424980402,1.1321400404,0.0481060408056,0.0272219255567,1.38555109501,1.32601201534,0.573074281216,1.41351234913,0.10854613781,0.866167604923
31.2383174896,0.00621107360348,0.449466347694,0.2008048594,0.313231617212,0.747848808765,1.04326355457,1.28649044037,1.17225372791,0.0498377941549,0.0282041430473,1.43453526497,1.37292385101,0.593460261822,1.46345603466,0.112452551723,0.896909594536
31.2620296478,0.00644044578075,0.465805947781,0.208135426044,0.324647694826,0.774967133999,1.08102726936,1.33298885822,1.2146525383,0.0516681261361,0.0292422734201,1.4863101244,1.42250812054,0.615007221699,1.51624512672,0.116581358016,0.929402649403
31.2854766846,0.00668329373002,0.483105838299,0.215896710753,0.336734622717,0.803679406643,1.12101066113,1.38222062588,1.25954353809,0.053605992347,0.0303413886577,1.54112863541,1.47500729561,0.637820541859,1.57213759422,0.120952732861,0.963805556297
31.3086662292,0.00694087427109,0.50145560503,0.224128931761,0.349555015564,0.834134221077,1.16342103481,1.43444061279,1.30715918541,0.0556614287198,0.031507179141,1.59927475452,1.5306930542,0.662018537521,1.63142323494,0.125589296222,1.0002964735
31.3316040039,0.00721460627392,0.520956277847,0.232877373695,0.363179445267,0.866499304771,1.20849168301,1.48993647099,1.35776174068,0.0578457415104,0.0327460616827,1.6610686779,1.58987236023,0.687734186649,1.69442820549,0.130516603589,1.03907632828
31.3542995453,0.00750609161332,0.54172205925,0.242193326354,0.377687722445,0.900964200497,1.25648641586,1.54903328419,1.41164767742,0.0601717196405,0.0340652912855,1.72687256336,1.65289127827,0.715118229389,1.76152133942,0.135763466358,1.08037221432
31.3767585754,0.00781715009362,0.56388258934,0.252134889364,0.393170326948,0.93774420023,1.30770528316,1.61210000515,1.46915328503,0.0626538991928,0.0354731045663,1.79709708691,1.72014391422,0.744341552258,1.83312225342,0.141362652183,1.12444198132
31.3989868164,0.00814985670149,0.587585628033,0.262768417597,0.409730702639,0.977084517479,1.36248993874,1.67955732346,1.5306622982,0.0653088092804,0.0369788892567,1.87221074104,1.79207861423,0.775599181652,1.90970814228,0.147351533175,1.17157971859
31.4209899902,0.00850658770651,0.613000571728,0.274169802666,0.427486985922,1.01926612854,1.42123126984,1.75188696384,1.59661388397,0.0681554302573,0.0385934002697,1.95274996758,1.86920917034,0.809114336967,1.99182629585,0.153772830963,1.22212207317
31.4427757263,0.00889007560909,0.6403221488,0.286426454782,0.4465752244,1.0646122694,1.48437952995,1.8296431303,1.66751348972,0.0712155625224,0.0403289981186,2.03933215141,1.95212650299,0.845143675804,2.08010578156,0.160675749183,1.27645599842
31.4643497467,0.00930347852409,0.669775307178,0.299639254808,0.467152714729,1.11349654198,1.55245506763,1.91346645355,1.74394512177,0.0745144113898,0.0421999879181,2.13267016411,2.04151391983,0.883984267712,2.17527341843,0.168117180467,1.33502948284
31.4857158661,0.00975047051907,0.701621770859,0.313925683498,0.489402264357,1.1663531065,1.62606275082,2.00410175323,1.82658791542,0.0780812874436,0.044222984463,2.23359370232,2.13816547394,0.925980865955,2.27817559242,0.176163181663,1.39836263657
31.5068798065,0.0102353421971,0.736167490482,0.329422831535,0.513537466526,1.22368979454,1.70590960979,2.10241961479,1.91623568535,0.0819504335523,0.0464174225926,2.34307193756,2.24300932884,0.97153711319,2.38980078697,0.184891059995,1.46706402302
31.5278453827,0.0107631450519,0.773772060871,0.346292167902,0.539809763432,1.28610372543,1.79282689095,2.2094438076,2.0138220787,0.0861621573567,0.0488061420619,2.46224522591,2.35713791847,1.02112734318,2.51131057739,0.194391682744,1.54184889793
31.548620224,0.011339857243,0.814861655235,0.364724755287,0.568516790867,1.35430192947,1.88779938221,2.32638692856,2.12045240402,0.0907641649246,0.0514162182808,2.59246373177,2.48184394836,1.0753133297,2.64408278465,0.204772680998,1.62356472015
31.5692062378,0.0119726099074,0.859944224358,0.384948551655,0.600013434887,1.42912769318,1.99200165272,2.45469546318,2.23744535446,0.0958133488894,0.0542799085379,2.73533797264,2.61866950989,1.13476490974,2.78975844383,0.216162413359,1.7132216692
31.5896091461,0.0126699730754,0.909630596638,0.407237410545,0.634726345539,1.51159465313,2.10684537888,2.59610676765,2.36638593674,0.101378105581,0.0574360080063,2.89280247688,2.76946806908,1.20028781891,2.95031118393,0.228715136647,1.81203460693
31.609834671,0.0134423356503,0.96466088295,0.431923449039,0.673172712326,1.60293138027,2.23404097557,2.75272798538,2.50919508934,0.107541337609,0.0609315298498,3.06720423698,2.9364862442,1.27285802364,3.12813329697,0.242617860436,1.92147517204
31.6298828125,0.01430240646,1.02594065666,0.459412872791,0.715985119343,1.70464074612,2.37568187714,2.92713665962,2.66822266579,0.114404454827,0.064824000001,3.26141285896,3.12247252464,1.35366952419,3.32615041733,0.258099317551,2.04334449768
31.6497612,0.0152658903971,1.09458887577,0.490207612514,0.763945400715,1.81858038902,2.53435444832,3.12251710892,2.84637284279,0.122092776,0.0691844820976,3.47897458076,3.33082342148,1.44419813156,3.54797935486,0.275442242622,2.1798684597
31.6694736481,0.0163524094969,1.17200350761,0.524934828281,0.818030178547,1.94707024097,2.71329021454,3.34284853935,3.04727315903,0.13076287508,0.0741017758846,3.72432041168,3.56578111649,1.54628753662,3.79813742638,0.294999778271,2.3338265419
31.6890201569,0.0175867732614,1.25995242596,0.564387440681,0.879474461079,2.09304475784,2.91657543182,3.59316277504,3.27551174164,0.140612721443,0.0796881690621,4.00305271149,3.83271217346,1.66226887703,4.08233642578,0.317218542099,2.5087351799
31.7084083557,0.0190007667989,1.36070036888,0.60958135128,0.949860572815,2.26026272774,3.14944434166,3.87990522385,3.53696608543,0.151895940304,0.0860875174403,4.32234954834,4.13849020004,1.79512870312,4.40789651871,0.342670589685,2.70909786224
31.727640152,0.0206357035786,1.47719109058,0.661837100983,1.03124499321,2.45360946655,3.41870141029,4.21145391464,3.83927512169,0.164942204952,0.0934867858887,4.6915397644,4.49204874039,1.94874894619,4.78432846069,0.372099667788,2.94076895714
31.746717453,0.0225461181253,1.61331009865,0.722897768021,1.1263422966,2.67953562737,3.73332810402,4.59886932373,4.19252347946,0.180186733603,0.10213278234,5.12294006348,4.90518283844,2.12825393677,5.22419023514,0.406487345695,3.21147680283
31.7656459808,0.0248052161187,1.77427351475,0.795103013515,1.23879683018,2.94669771194,4.10538053513,5.05699539185,4.61024665833,0.198213607073,0.112356811762,5.63308000565,5.39372253418,2.34052228928,5.74433612823,0.447151333094,3.53159403801
31.7844257355,0.0275129489601,1.96720302105,0.881647586823,1.37358379364,3.26691627502,4.55132102966,5.60610342026,5.11092710495,0.219820454717,0.124611221254,6.24453115463,5.97928333282,2.59494543076,6.3677816391,0.495890766382,3.91528463364
31.803062439,0.0308080352843,2.20198273659,0.986965119839,1.5376085043,3.65659666061,5.09399414062,6.27432441711,5.72021484375,0.246114164591,0.139523819089,6.98861837387,6.69186449051,2.90455818176,7.12646532059,0.555202484131,4.3822054863
31.821559906,0.0348852872849,2.49249267578,1.11728239059,1.74056839943,4.13877725601,5.76548528671,7.10116434097,6.47413396835,0.278649300337,0.157976254821,7.90933561325,7.573595047,3.28766512871,8.06524372101,0.62859326601,4.95996141434
31.8399181366,0.0400176793337,2.85818362236,1.28132390976,1.99605166912,4.74574184418,6.61075019836,8.14198207855,7.42315864563,0.319604098797,0.18120393157,9.06832408905,8.68350982666,3.76991534233,9.24696826935,0.72097659111,5.6872344017
31.8581390381,0.04657028988,3.32506799698,1.49075877666,2.32223176956,5.52066373825,7.68991708755,9.4708147049,8.63479614258,0.371891796589,0.21085909009,10.5480298996,10.1005582809,4.3856139183,10.7557001114,0.838923811913,6.61575746536
31.8762283325,0.0549313351512,3.92080640793,1.75799465179,2.73843359947,6.50945472717,9.06692028046,11.1663894653,10.1808319092,0.438610136509,0.248698666692,12.4361152649,11.9086971283,5.17123651505,12.6808233261,0.989422917366,7.80054235458
31.8941879272,0.0649819597602,4.63693094254,2.07923293114,3.2387406826,7.69805908203,10.7221870422,13.2046031952,12.0392885208,0.518810749054,0.294184744358,14.705742836,14.0822210312,6.11561727524,14.99497509,1.17033433914,9.22474575043
31.9120197296,0.0732951164246,5.22925853729,2.34493875504,3.6525592804,8.68118953705,12.0913066864,14.8904705048,13.5764722824,0.585146963596,0.331807523966,16.5830192566,15.8800067902,6.89674186707,16.909078598,1.31997156143,10.4027462006
31.929725647,0.0622427538037,4.44176054001,1.99168407917,3.10238957405,7.37412023544,10.2710638046,12.6491136551,11.5327892303,0.496952772141,0.281787753105,14.0871829987,13.4898529053,5.85823965073,14.3642807007,1.12102997303,8.8365983963
31.9473075867,0.000255933555309,0.0159893874079,0.00720123015344,0.0116619523615,0.0261293500662,0.0360617004335,0.0444112829864,0.0403910465539,0.00175099517219,0.000938649522141,0.0500920303166,0.0474512167275,0.0211173798889,0.0516479723155,0.00445428444073,0.0311960559338
31.9746589661,0.0733531340957,5.21969938278,2.3422369957,3.64740395546,8.66173553467,12.0606927872,14.8491373062,13.5402765274,0.585056245327,0.331877321005,16.5331878662,15.8339233398,6.88270330429,16.8567790985,1.3196965456,10.3778085709
32.002243042,0.0646385774016,4.5987701416,2.0637011528,3.21360301971,7.63113307953,10.625462532,13.0818653107,11.9288663864,0.515516936779,0.292437881231,14.5652637482,13.9493274689,6.06386041641,14.8502511978,1.16283357143,9.14292430878
32.0300598145,0.0500928759575,3.56236386299,1.59879100323,2.48953723907,5.91093301773,8.22988986969,10.1320724487,9.23922634125,0.399447143078,0.226608470082,11.2805585861,10.8037090302,4.6971116066,11.5011110306,0.90101069212,7.08175563812
32.0581169128,0.0397855341434,2.82794809341,1.26934719086,1.97645115852,4.69196939468,6.53234434128,8.04179954529,7.3333029747,0.317197948694,0.179960533977,8.95296096802,8.57466888428,3.72860956192,9.12785243988,0.71547806263,5.62117481232
32.0864181519,0.0326892919838,2.32232904434,1.04253673553,1.62320935726,3.85275650024,5.36364603043,6.60272264481,6.02114248276,0.260572224855,0.147845059633,7.35049390793,7.0400557518,3.06183052063,7.49395179749,0.587745249271,4.61561727524
32.1149711609,0.02762404643,1.96142196655,0.880641043186,1.37106800079,3.25373291969,4.52943849564,5.57552099228,5.08453369141,0.220153197646,0.124921247363,6.20666837692,5.94466257095,2.58588862419,6.32768821716,0.496570408344,3.89785885811
32.1437759399,0.0238626152277,1.69341397285,0.760417699814,1.18382871151,2.80890083313,3.90996026993,4.81272697449,4.38901233673,0.190138146281,0.10789809376,5.35726976395,5.13122940063,2.23245644569,5.46162796021,0.428864151239,3.3648545742
32.1728401184,0.0209723114967,1.48747527599,0.668037414551,1.0399531126,2.46708989143,3.43395066261,4.22659301758,3.85457062721,0.167074412107,0.0948173999786,4.70458889008,4.50618457794,1.96087741852,4.79614448547,0.376838237047,2.95529174805
